# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Jun  5 19:33:53 2025
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
#
pl_name,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,st_rad,st_raderr1,st_raderr2,st_radlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim
Kepler-1972 b,0.0800600000,0.0005100000,-0.0005100000,0,1.415000,0.033000,-0.032000,0,5907.00,60.00,-60.00,0
Kepler-1972 b,,,,,1.384000,0.050000,-0.050000,0,5818.00,27.00,-27.00,0
Kepler-1972 c,0.1041000000,,,0,2.193000,0.721000,-1.020000,0,6003.00,202.00,-199.00,0
Kepler-1972 c,0.1049300000,0.0006700000,-0.0006700000,0,1.415000,0.033000,-0.032000,0,5907.00,60.00,-60.00,0
Kepler-1972 c,0.1041000000,,,0,2.193000,0.721000,-1.020000,0,6003.00,202.00,-199.00,0
Kepler-1972 c,,,,0,1.456210,0.065821,-0.068189,0,5916.00,157.97,-100.73,0
Kepler-1972 c,,,,,1.384000,0.050000,-0.050000,0,5818.00,27.00,-27.00,0
Kepler-1976 b,,,,0,1.062510,,,0,5734.00,25.00,-25.00,0
Kepler-1976 b,0.0587000000,,,0,1.025000,0.424000,-0.093000,0,6117.00,156.00,-210.00,0
Kepler-1976 b,,,,,,,,,,,,
Kepler-1976 b,0.0571500000,0.0006300000,-0.0006300000,0,1.018000,0.048000,-0.046000,0,5742.00,60.00,-60.00,0
Kepler-1976 b,0.0580000000,,,0,0.960000,0.350000,-0.350000,0,6095.00,126.00,-126.00,0
Kepler-1976 b,0.0587000000,,,0,1.025000,0.424000,-0.093000,0,6117.00,156.00,-210.00,0
Kepler-1976 b,,,,,1.062510,,,0,5734.00,25.00,-25.00,0
Kepler-1976 b,0.0587000000,,,0,1.025000,0.424000,-0.093000,0,6117.00,156.00,-210.00,0
Kepler-1976 b,0.0565000000,,,0,1.082000,0.173000,-0.130000,0,5712.00,77.00,-77.00,0
Kepler-1977 b,0.0488000000,,,0,0.713000,0.074000,-0.057000,0,4812.00,145.00,-133.00,0
Kepler-1977 b,,,,,0.688000,0.079000,-0.045000,0,4805.00,144.00,-144.00,0
Kepler-1977 b,0.0488000000,,,0,0.713000,0.074000,-0.057000,0,4812.00,145.00,-133.00,0
Kepler-1977 b,0.0486000000,,,0,0.688000,0.079000,-0.045000,0,4805.00,144.00,-144.00,0
Kepler-1977 b,0.0488000000,,,0,0.713000,0.074000,-0.057000,0,4812.00,145.00,-133.00,0
Kepler-1977 b,0.0480000000,,,0,0.633000,0.018000,-0.018000,0,4771.00,68.00,-68.00,0
Kepler-1977 b,,,,0,0.705982,,,0,4606.75,110.59,-110.59,0
Kepler-1978 b,0.0915000000,,,0,0.779000,0.159000,-0.057000,0,5252.00,173.00,-144.00,0
Kepler-1978 b,0.0900000000,,,0,0.720000,0.120000,-0.120000,0,5214.00,89.00,-89.00,0
Kepler-1978 b,,,,,0.778000,0.112000,-0.060000,0,5251.00,158.00,-158.00,0
Kepler-1978 b,,,,,0.889672,,,0,5155.00,122.00,-122.00,0
Kepler-1978 b,0.0914000000,,,0,0.778000,0.112000,-0.060000,0,5251.00,158.00,-158.00,0
Kepler-1978 b,0.0915000000,,,0,0.779000,0.159000,-0.057000,0,5252.00,173.00,-144.00,0
Kepler-1978 b,0.0915000000,,,0,0.779000,0.159000,-0.057000,0,5252.00,173.00,-144.00,0
Kepler-1978 b,,,,0,0.889672,,,0,5155.00,122.00,-122.00,0
Kepler-1979 b,,,,,0.923659,,,0,5690.05,145.42,-145.42,0
Kepler-1979 b,0.1383000000,,,0,0.938000,0.370000,-0.082000,0,5942.00,169.00,-196.00,0
Kepler-1979 b,0.1383000000,,,0,0.938000,0.282000,-0.094000,0,5942.00,176.00,-193.00,0
Kepler-1979 b,0.1383000000,,,0,0.938000,0.370000,-0.082000,0,5942.00,169.00,-196.00,0
Kepler-1979 b,0.1370000000,,,0,0.910000,0.370000,-0.370000,0,5919.00,124.00,-124.00,0
Kepler-1979 b,0.1383000000,,,0,0.938000,0.370000,-0.082000,0,5942.00,169.00,-196.00,0
Kepler-1979 b,,,,,0.938000,0.282000,-0.094000,0,5942.00,176.00,-193.00,0
Kepler-1979 b,,,,0,0.923659,,,0,5690.05,145.42,-145.42,0
Kepler-198 b,0.1304000000,,,0,0.927000,0.122000,-0.066000,0,5569.00,111.00,-111.00,0
Kepler-198 b,,,,,0.930000,0.048000,-0.038000,0,5636.00,74.56,-63.58,0
Kepler-198 b,,,,,0.947550,,,0,5569.29,114.27,-114.27,0
Kepler-198 b,0.1311000000,,,0,0.855000,0.329000,-0.068000,0,5733.00,152.00,-145.00,0
Kepler-198 b,0.1310000000,,,0,0.850000,0.270000,-0.270000,0,5725.00,71.00,-71.00,0
Kepler-198 b,0.1310000000,,,0,0.940000,0.139000,-0.139000,0,5574.00,100.00,-100.00,0
Kepler-198 b,0.1311000000,,,0,0.855000,0.329000,-0.068000,0,5733.00,152.00,-145.00,0
Kepler-198 b,,,,,0.900000,0.039000,-0.037000,0,5681.00,114.00,-114.00,0
Kepler-198 b,,,,0,0.947550,,,0,5569.29,114.27,-114.27,0
Kepler-198 b,0.1311000000,,,0,0.855000,0.329000,-0.068000,0,5733.00,152.00,-145.00,0
Kepler-198 b,,,,,0.947550,,,0,5569.29,114.27,-114.27,0
Kepler-198 b,0.1332000000,0.0006900000,-0.0006900000,0,0.889000,0.022000,-0.021000,0,5681.00,60.00,-60.00,0
Kepler-198 c,0.2600000000,,,0,0.850000,0.270000,-0.270000,0,5725.00,71.00,-71.00,0
Kepler-198 c,,,,0,0.947550,,,0,5569.29,114.27,-114.27,0
Kepler-198 c,0.2583000000,,,0,0.927000,0.122000,-0.066000,0,5569.00,111.00,-111.00,0
Kepler-198 c,0.2596000000,,,0,0.855000,0.329000,-0.068000,0,5733.00,152.00,-145.00,0
Kepler-198 c,0.2590000000,,,0,0.940000,0.139000,-0.139000,0,5574.00,100.00,-100.00,0
Kepler-198 c,,,,,0.930000,0.048000,-0.038000,0,5636.00,74.56,-63.58,0
Kepler-198 c,,,,,0.900000,0.039000,-0.037000,0,5681.00,114.00,-114.00,0
Kepler-198 c,,,,,0.947550,,,0,5569.29,114.27,-114.27,0
Kepler-198 c,,,,,0.947550,,,0,5569.29,114.27,-114.27,0
Kepler-198 c,0.2596000000,,,0,0.855000,0.329000,-0.068000,0,5733.00,152.00,-145.00,0
Kepler-198 c,0.2596000000,,,0,0.855000,0.329000,-0.068000,0,5733.00,152.00,-145.00,0
Kepler-198 c,0.2637300000,0.0013500000,-0.0013500000,0,0.889000,0.022000,-0.021000,0,5681.00,60.00,-60.00,0
Kepler-198 d,0.0231000000,,,0,0.855000,0.329000,-0.068000,0,5733.00,152.00,-145.00,0
Kepler-198 d,,,,,0.947550,,,0,5569.29,114.27,-114.27,0
Kepler-198 d,0.0234200000,0.0001200000,-0.0001200000,0,0.889000,0.022000,-0.021000,0,5681.00,60.00,-60.00,0
Kepler-198 d,0.0231000000,,,0,0.855000,0.329000,-0.068000,0,5733.00,152.00,-145.00,0
Kepler-198 d,0.0230000000,,,0,0.850000,0.270000,-0.270000,0,5725.00,71.00,-71.00,0
Kepler-198 d,,,,0,0.947550,,,0,5569.29,114.27,-114.27,0
Kepler-198 d,,,,,0.930000,0.048000,-0.038000,0,5636.00,74.56,-63.58,0
Kepler-198 d,0.0231000000,,,0,0.855000,0.329000,-0.068000,0,5733.00,152.00,-145.00,0
Kepler-198 d,,,,,0.947550,,,0,5569.29,114.27,-114.27,0
Kepler-198 d,0.0229000000,,,0,0.927000,0.122000,-0.066000,0,5569.00,111.00,-111.00,0
Kepler-198 d,,,,,0.900000,0.039000,-0.037000,0,5681.00,114.00,-114.00,0
Kepler-1980 b,,,,0,1.340660,,,0,5671.00,123.00,-123.00,0
Kepler-1980 b,0.2049000000,,,0,0.990000,0.163000,-0.054000,0,5819.00,69.00,-87.00,0
Kepler-1980 b,,,,,1.340660,,,0,5671.00,123.00,-123.00,0
Kepler-1980 b,0.1948000000,,,0,0.830000,0.358000,-0.069000,0,5853.00,166.00,-169.00,0
Kepler-1980 b,,,,,0.990000,0.163000,-0.054000,0,5819.00,69.00,-87.00,0
Kepler-1980 b,0.1948000000,,,0,0.830000,0.358000,-0.069000,0,5853.00,166.00,-169.00,0
Kepler-1980 b,0.1948000000,,,0,0.830000,0.358000,-0.069000,0,5853.00,166.00,-169.00,0
Kepler-1981 b,,,,,3.006000,0.572000,-1.335000,0,5874.00,87.00,-79.00,0
Kepler-1981 b,1.1712000000,,,0,1.179000,0.614000,-0.180000,0,6109.00,146.00,-186.00,0
Kepler-1981 b,,,,0,1.274000,0.058025,-0.062418,0,5883.45,120.89,-91.66,0
Kepler-1981 b,1.3292000000,,,0,3.006000,0.572000,-1.335000,0,5874.00,87.00,-79.00,0
Kepler-1981 b,1.1712000000,,,0,1.179000,0.614000,-0.180000,0,6109.00,146.00,-186.00,0
Kepler-1982 b,0.0511000000,,,0,1.122000,0.205000,-0.058000,0,6202.00,99.00,-149.00,0
Kepler-1982 b,0.0501000000,0.0004400000,-0.0004400000,0,1.233000,0.031000,-0.030000,0,6246.00,60.00,-60.00,0
Kepler-1982 b,0.0523000000,,,0,1.491000,0.864000,-0.338000,0,6597.00,145.00,-247.00,0
Kepler-1982 b,,,,0,1.227670,0.059086,-0.052351,0,6451.00,116.21,-185.93,0
Kepler-1982 b,,,,,1.122000,0.205000,-0.058000,0,6202.00,99.00,-149.00,0
Kepler-1982 b,0.0523000000,,,0,1.491000,0.864000,-0.338000,0,6597.00,145.00,-247.00,0
Kepler-1982 b,0.0523000000,,,0,1.491000,0.864000,-0.338000,0,6597.00,145.00,-247.00,0
Kepler-1983 b,0.0670000000,,,0,0.750000,0.820000,-0.820000,0,5058.00,83.00,-83.00,0
Kepler-1983 b,0.0685000000,,,0,0.853000,0.937000,-0.085000,0,5120.00,181.00,-138.00,0
Kepler-1983 b,0.0689000000,,,0,0.874000,0.048000,-0.069000,0,5135.00,84.00,-76.00,0
Kepler-1983 b,,,,0,0.759486,,,0,5022.00,122.00,-122.00,0
Kepler-1983 b,0.0685000000,,,0,0.853000,0.937000,-0.085000,0,5120.00,181.00,-138.00,0
Kepler-1983 b,0.0685000000,,,0,0.853000,0.937000,-0.085000,0,5120.00,181.00,-138.00,0
Kepler-1983 b,,,,,0.874000,0.048000,-0.069000,0,5135.00,84.00,-76.00,0
Kepler-1984 b,0.0238000000,,,0,0.420000,0.046000,-0.056000,0,3638.00,72.00,-87.00,0
Kepler-1984 b,,,,,0.420000,0.046000,-0.056000,0,3638.00,72.00,-87.00,0
Kepler-1984 b,0.0232000000,,,0,0.400000,0.050000,-0.060000,0,3608.00,50.00,-70.00,0
Kepler-1984 b,0.0232000000,,,0,0.400000,0.050000,-0.060000,0,3608.00,50.00,-70.00,0
Kepler-1984 b,0.0232000000,,,0,0.400000,0.050000,-0.060000,0,3608.00,50.00,-70.00,0
Kepler-1984 b,,,,0,,,,,,,,
Kepler-1985 b,0.0440000000,,,0,0.950000,0.300000,-0.300000,0,5285.00,200.00,-200.00,0
Kepler-1985 b,0.0433000000,,,0,0.906000,0.350000,-0.083000,0,5485.00,186.00,-156.00,0
Kepler-1985 b,0.0426000000,,,0,0.966000,0.105000,-0.095000,0,5370.00,85.00,-75.00,0
Kepler-1985 b,,,,0,,,,,5279.96,120.94,-120.94,0
Kepler-1985 b,0.0433000000,,,0,0.906000,0.350000,-0.083000,0,5485.00,186.00,-156.00,0
Kepler-1985 b,0.0433000000,,,0,0.906000,0.350000,-0.083000,0,5485.00,186.00,-156.00,0
Kepler-1985 b,,,,,0.966000,0.105000,-0.095000,0,5370.00,85.00,-75.00,0
Kepler-1986 b,0.1305000000,,,0,0.729000,0.259000,-0.052000,0,5548.00,192.00,-156.00,0
Kepler-1986 b,,,,0,0.740332,,,0,5293.51,137.56,-137.56,0
Kepler-1986 b,0.1305000000,,,0,0.729000,0.259000,-0.052000,0,5548.00,192.00,-156.00,0
Kepler-1986 b,0.1305000000,,,0,0.729000,0.259000,-0.052000,0,5548.00,192.00,-156.00,0
Kepler-1986 b,0.1307000000,,,0,0.732000,0.137000,-0.059000,0,5549.00,163.00,-163.00,0
Kepler-1986 b,,,,,0.732000,0.137000,-0.059000,0,5549.00,163.00,-163.00,0
Kepler-1987 b,0.0318000000,,,0,0.729000,0.072000,-0.052000,0,4750.00,190.00,-147.00,0
Kepler-1987 b,0.0318000000,,,0,0.714000,0.068000,-0.049000,0,4769.00,172.00,-172.00,0
Kepler-1987 b,0.0318000000,,,0,0.729000,0.072000,-0.052000,0,4750.00,190.00,-147.00,0
Kepler-1987 b,,,,,0.714000,0.068000,-0.049000,0,4769.00,172.00,-172.00,0
Kepler-1987 b,0.0318000000,,,0,0.729000,0.072000,-0.052000,0,4750.00,190.00,-147.00,0
Kepler-1987 b,,,,0,0.738369,,,0,4711.00,122.00,-122.00,0
Kepler-1987 b,0.0310000000,,,0,0.670000,0.300000,-0.300000,0,4601.00,200.00,-200.00,0
Kepler-1987 c,,,,,0.714000,0.068000,-0.049000,0,4769.00,172.00,-172.00,0
Kepler-1987 c,0.0427000000,,,0,0.714000,0.068000,-0.049000,0,4769.00,172.00,-172.00,0
Kepler-1987 c,0.0427000000,,,0,0.729000,0.072000,-0.052000,0,4750.00,190.00,-147.00,0
Kepler-1987 c,,,,0,0.738369,,,0,4711.00,122.00,-122.00,0
Kepler-1987 c,0.0427000000,,,0,0.729000,0.072000,-0.052000,0,4750.00,190.00,-147.00,0
Kepler-1987 c,0.0427000000,,,0,0.729000,0.072000,-0.052000,0,4750.00,190.00,-147.00,0
Kepler-1987 c,0.0420000000,,,0,0.670000,0.300000,-0.300000,0,4601.00,200.00,-200.00,0
Kepler-1987 d,0.0571000000,,,0,0.729000,0.072000,-0.052000,0,4750.00,190.00,-147.00,0
Kepler-1987 d,,,,0,0.738369,,,0,4711.00,122.00,-122.00,0
Kepler-1987 d,0.0571000000,,,0,0.714000,0.068000,-0.049000,0,4769.00,172.00,-172.00,0
Kepler-1987 d,0.0560000000,,,0,0.670000,0.300000,-0.300000,0,4601.00,200.00,-200.00,0
Kepler-1987 d,,,,,0.738369,,,0,4711.00,122.00,-122.00,0
Kepler-1987 d,0.0571000000,,,0,0.729000,0.072000,-0.052000,0,4750.00,190.00,-147.00,0
Kepler-1987 d,,,,,0.714000,0.068000,-0.049000,0,4769.00,172.00,-172.00,0
Kepler-1987 d,0.0571000000,,,0,0.729000,0.072000,-0.052000,0,4750.00,190.00,-147.00,0
Kepler-1987 e,0.0765000000,,,0,0.714000,0.068000,-0.049000,0,4769.00,172.00,-172.00,0
Kepler-1987 e,,,,0,0.738369,,,0,4711.00,122.00,-122.00,0
Kepler-1987 e,0.0764000000,,,0,0.729000,0.072000,-0.052000,0,4750.00,190.00,-147.00,0
Kepler-1987 e,0.0764000000,,,0,0.729000,0.072000,-0.052000,0,4750.00,190.00,-147.00,0
Kepler-1987 e,0.0750000000,,,0,0.670000,0.300000,-0.300000,0,4601.00,200.00,-200.00,0
Kepler-1987 e,,,,,0.714000,0.068000,-0.049000,0,4769.00,172.00,-172.00,0
Kepler-1987 e,,,,,0.738369,,,0,4711.00,122.00,-122.00,0
Kepler-1987 e,0.0764000000,,,0,0.729000,0.072000,-0.052000,0,4750.00,190.00,-147.00,0
Kepler-1988 b,0.1142000000,,,0,3.132000,1.202000,-1.714000,0,6036.00,177.00,-182.00,0
Kepler-1988 b,,,,,,,,,5801.01,143.05,-143.05,0
Kepler-1988 b,0.1142000000,,,0,3.132000,1.202000,-1.714000,0,6036.00,177.00,-182.00,0
Kepler-1988 b,,,,,1.788000,0.351000,-0.571000,0,6033.00,183.00,-183.00,0
Kepler-1988 b,,,,0,,,,,5801.01,143.05,-143.05,0
Kepler-1988 b,0.1038000000,,,0,1.788000,0.351000,-0.571000,0,6033.00,183.00,-183.00,0
Kepler-1988 b,0.1142000000,,,0,3.132000,1.202000,-1.714000,0,6036.00,177.00,-182.00,0
Kepler-1989 b,0.0918000000,,,0,1.060000,0.425000,-0.135000,0,6032.00,177.00,-216.00,0
Kepler-1989 b,0.0918000000,,,0,1.060000,0.425000,-0.135000,0,6032.00,177.00,-216.00,0
Kepler-1989 b,,,,0,1.296750,,,0,5953.00,122.00,-122.00,0
Kepler-1989 b,0.0918000000,,,0,1.060000,0.425000,-0.135000,0,6032.00,177.00,-216.00,0
Kepler-1989 b,0.0918000000,,,0,1.060000,0.312000,-0.168000,0,6032.00,189.00,-232.00,0
Kepler-1989 b,,,,,1.296750,,,0,5953.00,122.00,-122.00,0
Kepler-1989 b,,,,,1.060000,0.312000,-0.168000,0,6032.00,189.00,-232.00,0
Kepler-1989 b,0.0940000000,,,0,1.090000,0.300000,-0.300000,0,5767.00,200.00,-200.00,0
Kepler-199 b,,,,,0.919000,0.039000,-0.037000,0,5721.00,114.00,-114.00,0
Kepler-199 b,0.1602000000,,,0,1.131000,0.436000,-0.177000,0,5989.00,156.00,-179.00,0
Kepler-199 b,0.1602000000,,,0,1.131000,0.436000,-0.177000,0,5989.00,156.00,-179.00,0
Kepler-199 b,0.1610000000,,,0,1.160000,0.380000,-0.380000,0,5980.00,94.00,-94.00,0
Kepler-199 b,,,,,0.880000,0.019000,-0.018000,0,5709.00,66.03,-58.53,0
Kepler-199 b,,,,0,0.917774,,,0,5698.30,143.30,-143.30,0
Kepler-199 b,0.1602000000,,,0,1.131000,0.436000,-0.177000,0,5989.00,156.00,-179.00,0
Kepler-199 b,0.1602000000,,,0,0.882000,0.121000,-0.043000,0,5750.00,102.00,-125.00,0
Kepler-199 b,,,,,0.917774,,,0,5698.30,143.30,-143.30,0
Kepler-199 b,0.1580000000,,,0,0.967000,0.173000,-0.173000,0,5644.00,117.00,-117.00,0
Kepler-199 b,0.1597600000,0.0013300000,-0.0013300000,0,0.908000,0.022000,-0.022000,0,5721.00,60.00,-60.00,0
Kepler-199 c,,,,,0.919000,0.039000,-0.037000,0,5721.00,114.00,-114.00,0
Kepler-199 c,0.3211000000,,,0,1.131000,0.436000,-0.177000,0,5989.00,156.00,-179.00,0
Kepler-199 c,0.3160000000,,,0,0.967000,0.173000,-0.173000,0,5644.00,117.00,-117.00,0
Kepler-199 c,0.3240000000,,,0,1.160000,0.380000,-0.380000,0,5980.00,94.00,-94.00,0
Kepler-199 c,0.3202100000,0.0026700000,-0.0026700000,0,0.908000,0.022000,-0.022000,0,5721.00,60.00,-60.00,0
Kepler-199 c,,,,,0.880000,0.019000,-0.018000,0,5709.00,66.03,-58.53,0
Kepler-199 c,0.3211000000,,,0,1.131000,0.436000,-0.177000,0,5989.00,156.00,-179.00,0
Kepler-199 c,0.3211000000,,,0,1.131000,0.436000,-0.177000,0,5989.00,156.00,-179.00,0
Kepler-199 c,,,,0,0.917774,,,0,5698.30,143.30,-143.30,0
Kepler-199 c,,,,,0.917774,,,0,5698.30,143.30,-143.30,0
Kepler-199 c,,,,,0.917774,,,0,5698.30,143.30,-143.30,0
Kepler-199 c,0.3211000000,,,0,0.882000,0.121000,-0.043000,0,5750.00,102.00,-125.00,0
Kepler-1990 b,0.0284000000,,,0,1.231000,0.215000,-0.173000,0,5731.00,110.00,-120.00,0
Kepler-1990 b,0.0284000000,,,0,1.231000,0.215000,-0.173000,0,5731.00,110.00,-120.00,0
Kepler-1990 b,0.0284000000,,,0,1.231000,0.215000,-0.173000,0,5731.00,110.00,-120.00,0
Kepler-1990 b,0.0286000000,,,0,1.071000,0.177000,-0.109000,0,5751.00,103.00,-114.00,0
Kepler-1990 b,,,,0,1.080410,0.057304,-0.044405,0,5940.00,134.47,-128.51,0
Kepler-1990 b,0.0290000000,,,0,1.079000,0.082000,-0.082000,0,5838.00,50.00,-50.00,0
Kepler-1990 b,,,,,1.071000,0.177000,-0.109000,0,5751.00,103.00,-114.00,0
Kepler-1990 b,,,,,1.080410,0.057304,-0.044405,0,5940.00,134.47,-128.51,0
Kepler-1990 b,0.0290400000,0.0003100000,-0.0003100000,0,1.105000,0.033000,-0.032000,0,5759.00,60.00,-60.00,0
Kepler-1990 c,0.0502000000,,,0,1.231000,0.215000,-0.173000,0,5731.00,110.00,-120.00,0
Kepler-1990 c,,,,0,1.080410,0.057304,-0.044405,0,5940.00,134.47,-128.51,0
Kepler-1990 c,0.0502000000,,,0,1.231000,0.215000,-0.173000,0,5731.00,110.00,-120.00,0
Kepler-1990 c,0.0504000000,,,0,1.071000,0.177000,-0.109000,0,5751.00,103.00,-114.00,0
Kepler-1990 c,0.0512600000,0.0005500000,-0.0005500000,0,1.105000,0.033000,-0.032000,0,5759.00,60.00,-60.00,0
Kepler-1990 c,,,,,1.071000,0.177000,-0.109000,0,5751.00,103.00,-114.00,0
Kepler-1990 c,0.0502000000,,,0,1.231000,0.215000,-0.173000,0,5731.00,110.00,-120.00,0
Kepler-1990 c,0.0520000000,,,0,1.079000,0.082000,-0.082000,0,5838.00,50.00,-50.00,0
Kepler-1991 b,0.1074800000,0.0013700000,-0.0013700000,0,0.961000,0.031000,-0.030000,0,5486.00,60.00,-60.00,0
Kepler-1991 b,0.1065000000,,,0,1.053000,0.147000,-0.147000,0,5478.00,82.00,-74.00,0
Kepler-1991 b,0.1080000000,,,0,0.857000,0.294000,-0.063000,0,5632.00,155.00,-145.00,0
Kepler-1991 b,0.1080000000,,,0,0.857000,0.294000,-0.063000,0,5632.00,155.00,-145.00,0
Kepler-1991 b,,,,,1.053000,0.147000,-0.147000,0,5478.00,82.00,-74.00,0
Kepler-1991 b,,,,0,0.980207,,,0,5477.00,122.00,-122.00,0
Kepler-1991 b,0.1070000000,,,0,0.820000,0.240000,-0.240000,0,5603.00,83.00,-83.00,0
Kepler-1991 b,0.1080000000,,,0,0.857000,0.294000,-0.063000,0,5632.00,155.00,-145.00,0
Kepler-1991 c,0.1528000000,,,0,1.053000,0.147000,-0.147000,0,5478.00,82.00,-74.00,0
Kepler-1991 c,,,,,0.980207,,,0,5477.00,122.00,-122.00,0
Kepler-1991 c,,,,0,0.980207,,,0,5477.00,122.00,-122.00,0
Kepler-1991 c,,,,,1.053000,0.147000,-0.147000,0,5478.00,82.00,-74.00,0
Kepler-1991 c,0.1549000000,,,0,0.857000,0.294000,-0.063000,0,5632.00,155.00,-145.00,0
Kepler-1991 c,0.1530000000,,,0,0.820000,0.240000,-0.240000,0,5603.00,83.00,-83.00,0
Kepler-1991 c,0.1549000000,,,0,0.857000,0.294000,-0.063000,0,5632.00,155.00,-145.00,0
Kepler-1991 c,0.1542400000,0.0019500000,-0.0019500000,0,0.961000,0.031000,-0.030000,0,5486.00,60.00,-60.00,0
Kepler-1991 c,0.1549000000,,,0,0.857000,0.294000,-0.063000,0,5632.00,155.00,-145.00,0
Kepler-1992 b,0.1146000000,,,0,0.946000,0.395000,-0.132000,0,5466.00,167.00,-133.00,0
Kepler-1992 b,0.1146000000,,,0,0.946000,0.395000,-0.132000,0,5466.00,167.00,-133.00,0
Kepler-1992 b,0.1169000000,,,0,0.842000,0.084000,-0.045000,0,5383.00,107.00,-107.00,0
Kepler-1992 b,,,,0,1.142500,,,0,5373.47,114.30,-114.30,0
Kepler-1992 b,,,,,0.842000,0.084000,-0.045000,0,5383.00,107.00,-107.00,0
Kepler-1992 b,0.1150000000,,,0,0.930000,0.330000,-0.330000,0,5450.00,74.00,-74.00,0
Kepler-1992 b,0.1146000000,,,0,0.946000,0.395000,-0.132000,0,5466.00,167.00,-133.00,0
Kepler-1992 b,0.1168300000,0.0002800000,-0.0002800000,0,1.122000,0.028000,-0.027000,0,5371.00,60.00,-60.00,0
Kepler-1993 b,0.1943000000,,,0,3.062000,1.371000,-1.050000,0,5159.00,140.00,-167.00,0
Kepler-1993 b,0.1943000000,,,0,3.062000,0.943000,-2.200000,0,5159.00,171.00,-155.00,0
Kepler-1993 b,,,,,3.062000,0.943000,-2.200000,0,5159.00,171.00,-155.00,0
Kepler-1993 b,0.1943000000,,,0,3.062000,1.371000,-1.050000,0,5159.00,140.00,-167.00,0
Kepler-1993 b,0.1943000000,,,0,3.062000,1.371000,-1.050000,0,5159.00,140.00,-167.00,0
Kepler-1993 b,,,,,3.140140,,,0,4939.47,81.30,-81.30,0
Kepler-1993 b,,,,0,3.140140,,,0,4939.47,81.30,-81.30,0
Kepler-1993 b,0.1887400000,0.0041300000,-0.0041300000,0,3.015000,0.094000,-0.090000,0,4966.00,60.00,-60.00,0
Kepler-1994 b,0.0509000000,,,0,0.924000,0.375000,-0.119000,0,5461.00,162.00,-126.00,0
Kepler-1994 b,0.0530000000,,,0,0.961000,0.115000,-0.086000,0,5495.00,74.00,-82.00,0
Kepler-1994 b,,,,0,1.114730,0.062838,-0.047192,0,5337.39,99.77,-110.04,0
Kepler-1994 b,0.0509000000,,,0,0.924000,0.375000,-0.119000,0,5461.00,162.00,-126.00,0
Kepler-1994 b,0.0509000000,,,0,0.924000,0.375000,-0.119000,0,5461.00,162.00,-126.00,0
Kepler-1994 b,0.0546600000,0.0005400000,-0.0005400000,0,1.029000,0.024000,-0.024000,0,5544.00,60.00,-60.00,0
Kepler-1994 b,0.0510000000,,,0,0.920000,0.400000,-0.400000,0,5450.00,59.00,-59.00,0
Kepler-1994 b,,,,,0.961000,0.115000,-0.086000,0,5495.00,74.00,-82.00,0
Kepler-1995 b,,,,,0.797914,,,0,4693.00,122.00,-122.00,0
Kepler-1995 b,0.3223300000,0.0021600000,-0.0021600000,0,0.736000,0.024000,-0.023000,0,4883.00,60.00,-60.00,0
Kepler-1995 b,0.3259000000,,,0,0.930000,1.217000,-0.124000,0,5029.00,214.00,-166.00,0
Kepler-1995 b,0.3259000000,,,0,0.930000,1.217000,-0.124000,0,5029.00,214.00,-166.00,0
Kepler-1995 b,0.3259000000,,,0,0.930000,1.217000,-0.124000,0,5029.00,214.00,-166.00,0
Kepler-1995 b,0.3380000000,,,0,1.140000,0.300000,-0.300000,0,4836.00,200.00,-200.00,0
Kepler-1995 b,,,,,0.930000,0.481000,-0.144000,0,5029.00,192.00,-174.00,0
Kepler-1995 b,,,,0,0.797914,,,0,4693.00,122.00,-122.00,0
Kepler-1995 b,0.3259000000,,,0,0.930000,0.481000,-0.144000,0,5029.00,192.00,-174.00,0
Kepler-1996 b,0.1726000000,,,0,0.624000,0.070000,-0.053000,0,4528.00,169.00,-156.00,0
Kepler-1996 b,0.1726000000,,,0,0.624000,0.070000,-0.053000,0,4528.00,169.00,-156.00,0
Kepler-1996 b,0.1816700000,0.0015200000,-0.0015200000,0,0.707000,0.022000,-0.021000,0,4628.00,60.00,-60.00,0
Kepler-1996 b,0.1726000000,,,0,0.624000,0.070000,-0.053000,0,4528.00,169.00,-156.00,0
Kepler-1996 b,0.1789000000,,,0,0.675000,0.046000,-0.021000,0,4580.00,92.00,-92.00,0
